"index","name","rating","price","description","region","href","touroperator","date_tour","nights","type_room","meal","full_price","hotel_name","star","price_hotel","currency","district","city","meters_sea","modified_city","modified_distinct","modified_meters_sea"
2948,Centara Anda Dhevi Resort & Spa 4*,"4.5","167 859","Снаружи отель выполнен в национальном стиле — чудные островерхие крыши напоминают о пагодах, фасад в пастельных тонах удивительно гармонирует с окружающей природой. Эта необычная атмосфера ненавязчиво сопровождает и внутри, в каждом уголке отеля. Для романтического или семейного отдыха.","Краби, Краби, 350 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centara-anda-dhevi-resort-spa,Интурист,"2025-09-06 00:00:00","7 нч",deluxe,BB - Только завтрак,"170 712 РУБ",Centara Anda Dhevi Resort & Spa,"4",170712.0,РУБ,Краби,Краби,"350 м",,Краби,"350 м"
2949,Centara Anda Dhevi Resort & Spa 4*,"4.5","167 859","Снаружи отель выполнен в национальном стиле — чудные островерхие крыши напоминают о пагодах, фасад в пастельных тонах удивительно гармонирует с окружающей природой. Эта необычная атмосфера ненавязчиво сопровождает и внутри, в каждом уголке отеля. Для романтического или семейного отдыха.","Краби, Краби, 350 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centara-anda-dhevi-resort-spa,Интурист,"2025-09-03 00:00:00","7 нч",deluxe,BB - Только завтрак,"171 323 РУБ",Centara Anda Dhevi Resort & Spa,"4",171323.0,РУБ,Краби,Краби,"350 м",,Краби,"350 м"
2950,Centara Anda Dhevi Resort & Spa 4*,"4.5","167 859","Снаружи отель выполнен в национальном стиле — чудные островерхие крыши напоминают о пагодах, фасад в пастельных тонах удивительно гармонирует с окружающей природой. Эта необычная атмосфера ненавязчиво сопровождает и внутри, в каждом уголке отеля. Для романтического или семейного отдыха.","Краби, Краби, 350 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centara-anda-dhevi-resort-spa,Space Travel,"2025-09-05 00:00:00","5 + 1 нч",deluxe,BB - Только завтрак,"172 538 РУБ",Centara Anda Dhevi Resort & Spa,"4",172538.0,РУБ,Краби,Краби,"350 м",,Краби,"350 м"
2951,Centara Anda Dhevi Resort & Spa 4*,"4.5","167 859","Снаружи отель выполнен в национальном стиле — чудные островерхие крыши напоминают о пагодах, фасад в пастельных тонах удивительно гармонирует с окружающей природой. Эта необычная атмосфера ненавязчиво сопровождает и внутри, в каждом уголке отеля. Для романтического или семейного отдыха.","Краби, Краби, 350 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centara-anda-dhevi-resort-spa,Интурист,"2025-09-10 00:00:00","7 нч",deluxe pool view,BB - Только завтрак,"175 206 РУБ",Centara Anda Dhevi Resort & Spa,"4",175206.0,РУБ,Краби,Краби,"350 м",,Краби,"350 м"
2952,Centara Anda Dhevi Resort & Spa 4*,"4.5","167 859","Снаружи отель выполнен в национальном стиле — чудные островерхие крыши напоминают о пагодах, фасад в пастельных тонах удивительно гармонирует с окружающей природой. Эта необычная атмосфера ненавязчиво сопровождает и внутри, в каждом уголке отеля. Для романтического или семейного отдыха.","Краби, Краби, 350 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centara-anda-dhevi-resort-spa,Интурист,"2025-09-10 00:00:00","8 нч",deluxe,BB - Только завтрак,"175 295 РУБ",Centara Anda Dhevi Resort & Spa,"4",175295.0,РУБ,Краби,Краби,"350 м",,Краби,"350 м"
2953,Apsara Beachfront Resort & Villa (Ex. Apsaras Beach Resort&spa) 4*,"4.8","174 125","Отель на уединенном пляже Pakarang на курорте Као Лак провинции Пханг-Нга, в 95 км от международного аэропорта Пхукета. К услугам отдыхающих — спа-салон, рестораны и множество удобств для отдыха.","Као Лак, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=apsaras-beach-resort-spa,Lets Fly,"2025-09-08 00:00:00","8 + 1 нч",superior,BB - Только завтрак,"174 125 РУБ",Apsara Beachfront Resort & Villa (Ex. Apsaras Beach Resort&spa),"4",174125.0,РУБ,Као Лак,"100 м до моря",Нет данных,Као Лак,Као Лак,"100 м"
2954,Apsara Beachfront Resort & Villa (Ex. Apsaras Beach Resort&spa) 4*,"4.8","174 125","Отель на уединенном пляже Pakarang на курорте Као Лак провинции Пханг-Нга, в 95 км от международного аэропорта Пхукета. К услугам отдыхающих — спа-салон, рестораны и множество удобств для отдыха.","Као Лак, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=apsaras-beach-resort-spa,Space Travel,"2025-09-05 00:00:00","6 + 1 нч",superior,BB - Только завтрак,"174 804 РУБ",Apsara Beachfront Resort & Villa (Ex. Apsaras Beach Resort&spa),"4",174804.0,РУБ,Као Лак,"100 м до моря",Нет данных,Као Лак,Као Лак,"100 м"
2955,Apsara Beachfront Resort & Villa (Ex. Apsaras Beach Resort&spa) 4*,"4.8","174 125","Отель на уединенном пляже Pakarang на курорте Као Лак провинции Пханг-Нга, в 95 км от международного аэропорта Пхукета. К услугам отдыхающих — спа-салон, рестораны и множество удобств для отдыха.","Као Лак, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=apsaras-beach-resort-spa,"","2025-09-01 00:00:00","5 + 1 нч",superior,BB - Только завтрак,"245 505 РУБ",Apsara Beachfront Resort & Villa (Ex. Apsaras Beach Resort&spa),"4",245505.0,РУБ,Као Лак,"100 м до моря",Нет данных,Као Лак,Као Лак,"100 м"
2956,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",superior room,BB - Только завтрак,"133 207 РУБ",Golden Tulip Pattaya Beach Resor,"4",133207.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2957,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe,BB - Только завтрак,"140 842 РУБ",Golden Tulip Pattaya Beach Resor,"4",140842.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2958,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",superior room,BB - Только завтрак,"141 761 РУБ",Golden Tulip Pattaya Beach Resor,"4",141761.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2959,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",corner room,BB - Только завтрак,"148 753 РУБ",Golden Tulip Pattaya Beach Resor,"4",148753.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2960,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",deluxe,BB - Только завтрак,"149 396 РУБ",Golden Tulip Pattaya Beach Resor,"4",149396.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2961,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",corner room,BB - Только завтрак,"157 309 РУБ",Golden Tulip Pattaya Beach Resor,"4",157309.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2962,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Турплатформа,"2025-09-01 00:00:00","4 + 1 нч",pool access room,BB - Только завтрак,"163 288 РУБ",Golden Tulip Pattaya Beach Resor,"4",163288.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2963,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Panteon,"2025-09-08 00:00:00","6 нч",superior room,BB - Только завтрак,"203 743 РУБ",Golden Tulip Pattaya Beach Resor,"4",203743.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2964,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Panteon,"2025-09-09 00:00:00","6 нч",superior room,BB - Только завтрак,"203 743 РУБ",Golden Tulip Pattaya Beach Resor,"4",203743.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2965,Golden Tulip Pattaya Beach Resor 4*,"4.5","133 207","Курортный отель с открытым бассейном в Северной Паттайе, в спокойном и тихом месте. Хороший собственный пляж, большинство номеров с видом на море. До магазинов и ресторанов нужно совершить небольшую пешую прогулку.","Наклуа, Паттайя, 50 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=golden-tulip-pattaya-beach-resor,Biblioglobus,"2025-09-11 00:00:00","6 нч",superior room,BB - Только завтрак,"214 635 РУБ",Golden Tulip Pattaya Beach Resor,"4",214635.0,РУБ,Наклуа,Паттайя,"50 м",Паттайя,Наклуа,"50 м"
2966,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-05 00:00:00","6 нч",superior,BB - Только завтрак,"204 576 РУБ",Camelot,"3",204576.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2967,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-06 00:00:00","6 нч",superior,BB - Только завтрак,"204 576 РУБ",Camelot,"3",204576.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2968,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-07 00:00:00","6 нч",superior,BB - Только завтрак,"206 707 РУБ",Camelot,"3",206707.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2969,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-05 00:00:00","7 нч",superior,BB - Только завтрак,"207 645 РУБ",Camelot,"3",207645.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2970,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-06 00:00:00","7 нч",superior,BB - Только завтрак,"207 645 РУБ",Camelot,"3",207645.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2971,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-09 00:00:00","7 нч",superior,BB - Только завтрак,"208 583 РУБ",Camelot,"3",208583.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2972,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-07 00:00:00","7 нч",superior,BB - Только завтрак,"209 776 РУБ",Camelot,"3",209776.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2973,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-05 00:00:00","8 нч",superior,BB - Только завтрак,"216 254 РУБ",Camelot,"3",216254.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2974,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-06 00:00:00","8 нч",superior,BB - Только завтрак,"216 254 РУБ",Camelot,"3",216254.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2975,Camelot 3*,"3.7","204 576","Отель городского типа в пешей доступности от мест ночных развлечений Паттайи и знаменитой улицы Walking Street. К услугам гостей номера, оснащенные необходимым для проживания. Подойдет туристам, которые предпочитают совмещать отдых на море с шопингом и вечерними развлечениями.","Южная Паттайя, Паттайя, 500 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=camelot,Biblioglobus,"2025-09-09 00:00:00","8 нч",superior,BB - Только завтрак,"217 277 РУБ",Camelot,"3",217277.0,РУБ,Южная Паттайя,Паттайя,"500 м",Паттайя,Южная Паттайя,"500 м"
2976,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-05 00:00:00","6 нч",standard,BB - Только завтрак,"204 576 РУБ",Basaya Beach Hotel & Resort,"3",204576.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2977,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-06 00:00:00","6 нч",standard,BB - Только завтрак,"204 576 РУБ",Basaya Beach Hotel & Resort,"3",204576.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2978,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-10 00:00:00","6 нч",standard,BB - Только завтрак,"204 576 РУБ",Basaya Beach Hotel & Resort,"3",204576.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2979,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-07 00:00:00","6 нч",standard,BB - Только завтрак,"206 707 РУБ",Basaya Beach Hotel & Resort,"3",206707.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2980,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-09 00:00:00","7 нч",standard,BB - Только завтрак,"208 583 РУБ",Basaya Beach Hotel & Resort,"3",208583.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2981,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-05 00:00:00","6 нч",new standard room,BB - Только завтрак,"211 481 РУБ",Basaya Beach Hotel & Resort,"3",211481.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2982,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-06 00:00:00","6 нч",new standard room,BB - Только завтрак,"211 481 РУБ",Basaya Beach Hotel & Resort,"3",211481.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2983,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-10 00:00:00","6 нч",new standard room,BB - Только завтрак,"211 481 РУБ",Basaya Beach Hotel & Resort,"3",211481.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2984,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-07 00:00:00","6 нч",new standard room,BB - Только завтрак,"213 612 РУБ",Basaya Beach Hotel & Resort,"3",213612.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2985,Basaya Beach Hotel & Resort 3*,"3.8","204 576","Отель находится в самом центре Паттайи, рядом множество развлекательных заведений и магазинов. В отеле 146 кондиционируемых номеров с балконом и великолепным видом на сад или бассейн. В каждом номере в вашем распоряжении минибар, холодильник, телевизор и телефон, действует беспроводной доступ в интернет. Для детей организована специальная игровая площадка и детский бассейн.","Паттайя, 100 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=centera-beach-hotel,Biblioglobus,"2025-09-05 00:00:00","6 нч",new standard with balcony,BB - Только завтрак,"214 976 РУБ",Basaya Beach Hotel & Resort,"3",214976.0,РУБ,Паттайя,"100 м до моря",Нет данных,Паттайя,,"100 м"
2986,Hyatt Regency Phuket Resort 5*,"4.6","271 660","Отель недалеко от оживленной улицы с ресторанами и кафе, а также от туристических объектов. Просторные светлые номера с видом на море. Хороший уровень обслуживания, большой набор услуг. Красивый тропический сад.","Камала, Пхукет, 20 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=hyatt-regency-phuket-resort,Biblioglobus,"2025-09-05 00:00:00","6 нч",king/twin bed garden view,BB - Только завтрак,"271 660 РУБ",Hyatt Regency Phuket Resort,"5",271660.0,РУБ,Камала,Пхукет,"20 м",Пхукет,Камала,"20 м"
2987,Hyatt Regency Phuket Resort 5*,"4.6","271 660","Отель недалеко от оживленной улицы с ресторанами и кафе, а также от туристических объектов. Просторные светлые номера с видом на море. Хороший уровень обслуживания, большой набор услуг. Красивый тропический сад.","Камала, Пхукет, 20 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=hyatt-regency-phuket-resort,Biblioglobus,"2025-09-06 00:00:00","6 нч",king/twin bed garden view,BB - Только завтрак,"271 660 РУБ",Hyatt Regency Phuket Resort,"5",271660.0,РУБ,Камала,Пхукет,"20 м",Пхукет,Камала,"20 м"
2988,Hyatt Regency Phuket Resort 5*,"4.6","271 660","Отель недалеко от оживленной улицы с ресторанами и кафе, а также от туристических объектов. Просторные светлые номера с видом на море. Хороший уровень обслуживания, большой набор услуг. Красивый тропический сад.","Камала, Пхукет, 20 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=hyatt-regency-phuket-resort,Biblioglobus,"2025-09-08 00:00:00","6 нч",king/twin bed garden view,BB - Только завтрак,"271 660 РУБ",Hyatt Regency Phuket Resort,"5",271660.0,РУБ,Камала,Пхукет,"20 м",Пхукет,Камала,"20 м"
2989,Hyatt Regency Phuket Resort 5*,"4.6","271 660","Отель недалеко от оживленной улицы с ресторанами и кафе, а также от туристических объектов. Просторные светлые номера с видом на море. Хороший уровень обслуживания, большой набор услуг. Красивый тропический сад.","Камала, Пхукет, 20 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=hyatt-regency-phuket-resort,Biblioglobus,"2025-09-07 00:00:00","6 нч",king/twin bed garden view,BB - Только завтрак,"273 024 РУБ",Hyatt Regency Phuket Resort,"5",273024.0,РУБ,Камала,Пхукет,"20 м",Пхукет,Камала,"20 м"
2990,Hyatt Regency Phuket Resort 5*,"4.6","271 660","Отель недалеко от оживленной улицы с ресторанами и кафе, а также от туристических объектов. Просторные светлые номера с видом на море. Хороший уровень обслуживания, большой набор услуг. Красивый тропический сад.","Камала, Пхукет, 20 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=hyatt-regency-phuket-resort,Biblioglobus,"2025-09-05 00:00:00","6 нч",king/twin bed with ocean view,BB - Только завтрак,"283 253 РУБ",Hyatt Regency Phuket Resort,"5",283253.0,РУБ,Камала,Пхукет,"20 м",Пхукет,Камала,"20 м"
2991,Hyatt Regency Phuket Resort 5*,"4.6","271 660","Отель недалеко от оживленной улицы с ресторанами и кафе, а также от туристических объектов. Просторные светлые номера с видом на море. Хороший уровень обслуживания, большой набор услуг. Красивый тропический сад.","Камала, Пхукет, 20 м до моря",https://tourcart.ru/hotel?cd=98899954#!/hotel=hyatt-regency-phuket-resort,Biblioglobus,"2025-09-06 00:00:00","6 нч",king/twin bed with ocean view,BB - Только завтрак,"283 253 РУБ",Hyatt Regency Phuket Resort,"5",283253.0,РУБ,Камала,Пхукет,"20 м",Пхукет,Камала,"20 м"
